step,scf_accuracy_ry
1,107.82552837
2,729.3950153
3,297.97403394
4,86.38155945
5,93.77669811
6,40.61956679
7,38.88157638
8,17.01234178
9,9.99656638
10,10.44238551
11,7.00174152
12,6.34255158
13,10.14255882
14,34.35723066
15,7.69145452
16,4.58303751
17,5.76645425
18,0.88083735
19,1.39894657
20,0.78148924
21,0.91987218
22,1.02567999
23,0.57041317
24,8.14902713
25,2.85332504
26,0.26561781
27,0.60396915
28,0.69582325
29,0.14802755
30,0.18117394
31,0.11628427
32,0.09252954
33,0.10760578
34,0.46544671
35,0.25605423
36,0.05523818
37,0.07657335
38,0.08012067
39,0.02410077
40,0.03267019
41,0.02329214
42,0.01917296
43,0.01707671
44,0.06258031
45,0.04608001
46,0.01534813
47,0.0158015
48,0.01350429
49,0.00540847
50,0.00657176
51,0.00550486
52,0.00452024
53,0.00366576
54,0.0112417
55,0.01103863
56,0.00519575
57,0.00395021
58,0.0030703
59,0.00178062
60,0.00148471
61,0.00163919
62,0.00138512
63,0.00107178
64,0.00272045
65,0.00406717
66,0.00135456
67,0.00120101
68,0.00093939
69,0.00070693
70,0.00045454
71,0.00055552
72,0.00048127
73,0.00040905
74,0.00086623
75,0.00193779
76,0.00038444
77,0.00042217
78,0.00038039
79,0.00032016
80,0.00017037
81,0.00020347
82,0.00017378
83,0.00017615
84,0.00031747
85,0.00107225
86,0.00011684
87,0.00015937
88,0.00015481
89,0.00012989
90,6.719e-05
91,7.149e-05
92,5.85e-05
93,7.101e-05
94,0.00011471
95,0.00054426
96,3.871e-05
97,6.029e-05
98,6.047e-05
99,4.934e-05
100,2.767e-05
101,2.662e-05
102,2.051e-05
103,2.697e-05
104,4.126e-05
105,0.00023142
106,1.484e-05
107,2.585e-05
108,2.315e-05
109,2.003e-05
110,1.282e-05
111,1.18e-05
112,8.44e-06
113,1.057e-05
114,1.493e-05
115,7.987e-05
116,6.72e-06
117,1.236e-05
118,9.01e-06
119,8.78e-06
120,6.07e-06
121,5.82e-06
122,4.07e-06
123,4.43e-06
124,5.86e-06
125,2.667e-05
126,3.44e-06
127,6.33e-06
128,3.39e-06
129,3.76e-06
130,2.52e-06
131,2.62e-06
132,1.97e-06
133,1.87e-06
134,2.27e-06
135,8.91e-06
136,1.69e-06
137,3.09e-06
138,1.3e-06
139,1.54e-06
140,9.2e-07
1,3.02418157
2,52.46113523
3,64.5000762
4,14.06965676
5,2.45812149
6,1.49652605
7,0.89104743
8,0.50073713
9,0.27901135
10,0.15848175
11,0.02482649
12,0.02466568
13,0.04523183
14,0.86180455
15,0.01916796
16,0.02580166
17,0.01460643
18,0.01059652
19,0.00329375
20,0.00555685
21,0.00376764
22,0.00174893
23,0.00261619
24,0.02540158
25,0.00277068
26,0.00159187
27,0.00125177
28,0.00129256
29,0.00069364
30,0.00065693
31,0.00106428
32,0.00034903
33,0.00054149
34,0.00457665
35,0.00053783
36,0.00026531
37,0.00023135
