step,scf_accuracy_ry
1,18.94650173
2,93.06682828
3,38.18607012
4,94.04699494
5,7.70182959
6,12.12369823
7,3.91572464
8,1.37575227
9,2.48308095
10,1.12680781
11,0.86734314
12,2.39264342
13,0.36071213
14,1.32925004
15,0.56293102
16,0.7431951
17,0.12525762
18,0.13521481
19,0.18821968
20,0.05226096
21,0.12030341
22,0.05514273
23,0.0940627
24,0.01510576
25,0.0516026
26,0.03697271
27,0.01431172
28,0.00766609
29,0.0056033
30,0.00512381
31,0.00350211
32,0.00247607
33,0.00514797
34,0.00174233
35,0.00248257
36,0.0016836
37,0.001455
38,0.00105083
39,0.00052735
40,0.00051702
41,0.00030255
42,0.00028917
43,0.00064738
44,0.00025639
45,0.00046638
46,0.0002804
47,0.00016253
48,0.00010591
49,6.626e-05
50,7.54e-05
51,4.93e-05
52,3.747e-05
53,9.313e-05
54,6.489e-05
55,6.852e-05
56,3.948e-05
57,2.769e-05
58,2.119e-05
59,9.75e-06
60,1.312e-05
61,5.57e-06
62,5.9e-06
63,8.26e-06
64,1.125e-05
65,1.513e-05
66,2.91e-06
67,3e-06
68,3.31e-06
69,1.7e-06
70,1.86e-06
71,8.2e-07
