step,scf_accuracy_ry
1,115.75307143
2,697.49451703
3,344.7106145
4,81.31297618
5,102.93710121
6,34.14339962
7,18.58169578
8,24.41686753
9,11.68419481
10,13.24347683
11,7.02121034
12,8.40771164
13,2.98185914
14,1.85736329
15,6.7948918
16,9.05253524
17,4.06248838
18,2.2927969
19,2.12041682
20,1.602647
21,0.6703737
22,0.59357021
23,0.67299457
24,0.25900528
25,0.11956038
26,0.11172459
27,0.3995642
28,0.21177624
29,0.09641281
30,0.03769186
31,0.02720085
32,0.02989175
33,0.02254449
34,0.01567033
35,0.01111388
36,0.01206059
37,0.01443135
38,0.02947132
39,0.00393232
40,0.00484786
41,0.0085009
42,0.00262357
43,0.00310432
44,0.00280898
45,0.00141872
46,0.00126103
47,0.0032433
48,0.00500054
49,0.00080451
50,0.00067868
51,0.00121927
52,0.00046677
53,0.00041329
54,0.00024981
55,0.00018391
56,0.00020826
57,0.00033079
58,0.00091367
59,0.00014295
60,9.59e-05
61,0.00012908
62,6.438e-05
63,6.313e-05
64,4.363e-05
65,3.429e-05
66,3.092e-05
67,4.882e-05
68,0.00016038
69,2.201e-05
70,1.796e-05
71,1.913e-05
72,1.916e-05
73,1.242e-05
74,7.95e-06
75,6.56e-06
76,5.39e-06
77,5.07e-06
78,3.402e-05
79,4.98e-06
80,3.86e-06
81,3.7e-06
82,3.64e-06
83,2.14e-06
84,1.29e-06
85,1.27e-06
86,1.07e-06
87,1.07e-06
88,6.09e-06
89,1.12e-06
90,6.8e-07
1,106.70867
2,474.90811492
3,252.43020989
4,177.39129016
5,240.34654066
6,97.81027273
7,33.68581786
8,9.90100597
9,7.89836541
10,16.17482392
11,7.57036569
12,8.44397311
13,26.66614694
14,5.76922612
15,1.6135611
16,4.33829518
17,3.11990846
18,1.83408228
19,0.34656081
20,0.59525405
21,0.28992443
22,0.22255188
23,0.9754987
24,0.27773837
25,0.16897041
26,0.16159669
27,0.08632824
28,0.12346797
29,0.18621761
30,0.01698494
31,0.05135391
32,0.05733057
33,0.15097784
34,0.16942791
35,0.01038269
36,0.00795092
37,0.01869019
38,0.01424393
39,0.00764135
40,0.00220429
41,0.00296925
42,0.00490607
43,0.00929616
44,0.01644054
45,0.00142661
46,0.00105111
47,0.00338269
48,0.00251169
49,0.00113107
50,0.00087462
51,0.00068003
52,0.00113335
53,0.00159415
54,0.00280551
55,0.00052203
56,0.00028308
57,0.00045883
58,0.00067569
59,0.00027783
60,0.00037583
61,0.00020921
62,0.00036384
63,0.00047183
64,0.00071998
65,0.00026262
66,0.00012284
67,0.00010287
68,0.00021872
69,9.658e-05
70,0.00012218
71,6.571e-05
72,0.00010857
73,0.00015837
